739,646
270,336
180,637
1212,688
739,643
680,924
270,337
182,638
692,924
739,650
1161,780
271,337
185,638
739,649
673,925
1213,790
270,337
187,639
1223,791
664,924
738,649
268,339
1225,791
737,648
188,640
663,924
267,338
738,649
1225,790
190,637
664,924
266,338
190,626
738,649
662,924
1224,791
267,338
737,649
210,626
662,925
1220,778
267,338
205,628
737,649
1216,778
662,925
266,338
208,632
1201,776
662,925
737,649
267,338
209,636
662,925
738,647
1196,784
263,338
210,630
1164,682
662,925
738,648
266,338
211,628
662,925
1147,678
739,649
265,338
211,632
662,925
1128,677
737,651
264,338
213,632
1127,677
663,925
734,649
264,338
215,631
664,925
1119,681
740,649
263,339
1115,683
216,633
663,925
748,651
265,338
663,925
735,650
1118,685
226,630
266,337
732,649
663,925
237,629
1087,689
267,337
732,651
663,925
1077,685
247,628
267,337
663,925
1066,684
732,649
249,628
268,337
664,925
735,647
249,628
1100,676
740,648
665,925
1051,676
252,622
1034,685
665,925
736,649
260,610
664,925
745,650
1025,699
263,621
1014,697
663,925
255,622
741,650
1009,696
253,622
751,651
659,924
1008,693
732,650
251,625
661,924
1010,686
725,647
240,629
662,925
1006,683
227,636
725,646
658,924
1002,682
224,640
720,647
655,923
1000,688
220,643
655,924
713,636
998,688
231,643
657,924
714,641
267,338
222,647
992,696
714,643
659,924
267,338
219,649
989,697
716,646
657,924
177,243
267,338
982,700
220,655
719,647
657,925
178,244
267,338
722,648
980,702
219,657
653,924
177,244
266,339
728,649
971,703
223,657
650,922
177,244
264,340
735,650
966,705
220,658
654,922
177,244
265,340
737,651
963,706
218,655
656,923
178,244
264,340
741,653
962,705
215,654
657,923
178,244
264,340
746,653
965,704
214,655
657,923
178,243
264,340
752,657
968,703
659,923
214,656
178,243
263,340
762,658
978,705
658,923
216,658
178,244
263,340
766,662
987,705
659,923
215,659
178,244
263,340
772,665
1000,709
660,923
215,659
178,244
263,339
780,666
660,924
214,658
1006,713
178,244
265,339
793,667
660,925
215,659
1024,709
178,244
265,339
802,670
660,925
1036,700
213,659
178,244
265,338
818,673
659,925
1044,694
209,660
178,244
265,338
824,676
661,925
1052,689
206,661
178,244
265,338
833,678
661,925
1062,690
207,660
265,338
178,244
836,683
662,924
207,660
1078,689
265,338
178,244
835,688
662,923
201,661
1083,678
265,338
178,244
835,692
661,923
1093,689
203,660
265,338
178,244
838,701
659,924
203,661
1123,683
265,339
178,243
842,709
661,924
203,661
1148,680
266,338
178,243
850,714
659,924
201,661
1158,672
267,338
178,243
855,721
660,924
1165,671
205,661
266,338
178,243
866,724
661,924
208,661
1179,690
267,338
886,724
663,923
1190,697
210,661
1194,784
266,339
662,923
206,660
1200,687
905,723
266,338
1197,780
662,924
914,727
204,659
1233,678
266,338
660,924
204,658
1205,676
928,733
266,338
205,657
932,734
660,924
1223,674
266,338
974,740
206,656
659,924
1205,674
1208,779
267,338
993,737
660,924
206,653
1196,677
1197,776
267,338
208,649
1010,744
660,924
1188,676
1186,774
267,338
212,649
661,924
1189,776
1037,721
1189,678
268,338
215,636
661,924
1051,722
1201,677
268,338
1061,802
1196,780
232,638
659,923
1065,734
1201,676
268,338
1197,780
660,923
255,625
1207,687
1073,815
267,338
661,923
257,624
1096,814
1195,685
267,338
661,923
256,624
268,338
1173,703
1114,775
662,923
257,624
268,338
1166,711
1132,775
661,923
259,624
1185,601
1143,823
267,338
661,923
259,624
1155,823
1171,603
266,338
260,623
661,923
1170,814
1167,605
266,338
43,480
259,624
661,923
1171,604
1180,806
266,338
257,626
662,923
1171,607
266,338
1193,815
260,628
662,923
1255,849
266,338
1170,611
259,628
661,923
1176,652
1262,814
1228,814
265,338
46,491
261,628
662,923
1177,660
1231,808
265,339
267,628
662,923
1232,845
1180,656
266,338
266,628
1181,654
661,923
1273,804
264,338
1188,667
268,627
1290,785
662,923
48,498
1187,668
267,625
1286,804
661,923
1187,668
267,623
1324,805
267,623
1197,672
1325,795
268,623
1188,671
662,923
269,623
1188,671
1329,737
658,922
270,623
669,924
1188,675
1334,817
269,623
1346,820
1188,676
669,925
669,925
1191,687
268,623
1354,771
1188,684
269,623
669,925
1367,766
1187,683
268,624
668,925
1367,767
1189,680
267,624
666,925
1371,754
1193,773
266,623
1191,687
666,924
1363,820
1194,770
267,624
1190,690
664,924
1362,819
268,624
1190,702
656,925
1373,770
269,623
652,924
1192,690
1379,761
1196,764
1190,678
651,923
272,625
1376,751
1195,764
649,923
1191,683
273,625
1365,824
1375,751
1194,766
654,923
1191,682
276,627
1362,824
1373,754
1195,770
276,628
1191,684
659,923
1364,823
276,629
1191,684
668,924
273,628
674,924
1191,682
1194,767
1381,733
274,628
678,923
1192,684
1384,729
1363,823
1195,762
271,629
1191,680
681,926
1381,723
1362,821
278,629
1193,685
1372,725
681,925
1358,820
1195,775
276,630
1193,682
682,926
1370,714
276,629
1192,678
683,925
1368,708
275,627
1192,677
681,926
1350,711
1345,821
275,627
1192,682
683,926
1353,708
274,627
1192,681
684,926
1342,708
271,627
1192,676
685,927
1334,714
1329,818
271,628
1192,675
686,927
1328,818
1331,717
1193,678
689,929
266,630
1330,818
1332,717
691,930
256,631
1192,682
1331,817
1332,711
245,631
693,931
1193,680
1331,817
1333,715
239,630
693,932
1193,675
1338,716
1331,815
238,629
694,932
1194,675
1334,821
1340,730
240,630
693,931
1194,677
1341,821
1340,735
240,630
694,932
1195,702
1350,822
1363,728
240,630
696,933
1194,682
1352,822
1365,731
699,933
239,630
1196,681
1349,824
1351,739
1200,766
700,933
236,630
1194,691
1346,826
701,933
232,630
1181,676
1351,825
701,933
233,630
1183,679
1359,824
700,933
235,630
1200,659
1358,825
50,510
236,631
701,933
1201,676
1363,816
49,509
240,631
702,933
1197,688
1351,824
49,509
240,631
702,933
1193,692
1354,770
50,509
241,631
703,933
1198,673
1344,824
50,507
242,631
702,933
1195,671
1342,823
49,506
242,631
702,933
1193,670
1344,823
241,631
701,933
1206,671
1345,824
701,933
241,631
1204,672
1348,823
48,506
700,933
241,631
1213,671
1351,774
44,487
242,631
699,933
1211,672
1355,775
44,487
242,632
698,933
1203,672
1358,777
44,482
699,934
242,633
1217,672
1361,780
44,480
240,632
699,935
1221,672
1353,777
44,487
239,631
699,936
1209,671
1355,768
44,487
237,630
699,936
1209,670
1351,768
44,481
237,632
700,936
1207,670
1350,770
43,479
237,631
700,936
1214,670
1350,773
43,473
237,632
700,937
1356,772
1211,672
42,468
238,632
701,935
1356,773
1206,675
42,464
237,632
703,937
1207,677
1353,774
42,463
239,632
702,936
1206,676
1351,778
43,462
238,633
704,936
1208,677
1350,773
238,632
701,936
1210,678
1351,770
238,633
703,934
1234,678
1351,768
238,633
701,933
1235,679
1347,770
238,632
701,932
1228,675
1344,771
238,632
700,932
1227,675
1344,772
237,631
700,932
1216,671
1350,773
237,632
700,932
1217,671
1348,783
235,631
700,932
1213,672
1351,778
234,631
700,931
1216,673
1349,822
234,632
701,931
1215,669
1354,777
234,631
704,932
1216,670
1353,776
239,631
703,932
1215,668
1357,774
240,631
703,931
1214,669
1357,774
243,631
703,931
1216,670
1352,777
242,631
701,930
1214,672
1349,776
244,631
703,930
1215,668
1352,777
246,631
702,930
1217,669
1355,779
247,631
705,930
1216,672
1347,823
51,511
248,631
707,930
1348,824
1216,678
51,510
249,632
704,930
1207,673
1347,824
249,631
704,929
1349,824
1216,704
252,631
696,928
1217,705
1347,825
253,632
694,927
1346,824
1219,708
253,632
683,926
1221,711
1345,824
254,631
676,923
1226,711
1346,824
253,631
1231,711
1346,824
670,919
253,630
1234,710
663,916
1346,825
50,512
249,629
651,911
1345,825
1232,711
50,510
249,628
648,908
1347,825
1232,711
50,510
249,629
1349,825
1234,711
642,905
50,509
250,629
635,902
1349,826
1237,713
50,510
251,627
1349,827
1235,710
644,899
251,627
1350,827
1236,711
633,897
252,627
1350,827
623,895
1232,711
252,627
1351,827
1232,715
617,893
49,510
252,627
1350,825
1229,714
609,886
253,627
1349,825
617,893
1229,714
253,629
1349,825
1233,714
618,885
252,631
1351,823
1234,712
605,886
46,494
254,631
598,893
1351,822
1232,712
46,500
254,630
595,896
1351,823
1230,715
45,495
597,894
255,632
1351,822
1229,714
46,499
590,894
256,631
1352,821
1226,714
46,497
242,340
590,894
257,631
1352,820
1227,715
46,498
236,341
589,893
256,631
1352,821
1226,714
46,498
590,894
257,631
1238,714
1352,823
46,497
591,892
258,629
1244,713
1351,816
46,498
592,891
259,619
1243,714
1351,813
46,500
592,887
263,627
1241,712
1352,824
46,499
592,885
265,632
1352,822
1238,709
47,497
591,879
268,632
1351,823
1237,704
47,496
589,875
270,632
1353,822
1235,702
47,496
589,873
262,633
1352,822
1235,703
47,494
588,869
266,628
1352,821
1238,711
49,507
589,868
271,628
1237,709
1352,820
50,502
586,866
274,626
1234,711
1351,821
583,866
272,629
1234,712
1351,820
45,482
586,862
266,625
1353,820
1231,713
593,859
271,624
1232,707
1352,821
593,854
281,631
1239,700
1352,821
43,465
589,851
283,630
1241,701
1352,822
43,457
282,630
581,847
1238,699
1351,782
282,628
577,845
1239,703
1351,783
281,628
580,843
1241,702
1349,783
589,844
283,627
1239,706
1349,782
590,843
278,627
1238,699
1348,780
591,842
273,627
1239,700
1349,780
601,841
270,627
1237,699
1347,781
606,837
270,627
1236,695
1345,782
612,839
255,632
1236,695
1346,781
625,837
252,633
1237,697
1346,779
638,835
244,633
1243,698
1348,781
241,634
649,834
1237,701
1350,824
241,631
668,835
1240,696
1354,825
240,630
672,836
1241,696
1358,825
245,625
675,837
1241,692
1348,825
240,624
677,836
1241,689
1342,822
684,838
234,626
1237,690
1342,823
236,627
696,833
1239,682
1343,823
705,829
237,627
1239,686
1349,822
1350,757
240,627
710,786
1237,688
1373,823
1378,751
242,627
725,776
1236,691
1367,822
1347,771
735,759
244,626
1236,687
1368,822
746,748
245,626
1239,690
1355,822
245,625
752,744
1238,687
1364,822
765,740
246,625
1240,687
1365,821
772,740
239,624
1238,688
1361,820
1367,752
786,737
243,623
1241,682
1361,821
239,623
1239,681
786,737
1361,821
237,622
1234,682
811,737
1361,822
234,621
1235,687
812,741
1358,822
234,622
1232,691
1360,822
827,745
234,624
1230,694
838,754
1359,821
234,624
1232,698
830,761
1360,822
1366,752
234,624
1230,691
1351,823
846,764
239,624
1228,690
841,769
1348,822
244,625
1220,695
1350,823
851,770
169,242
245,626
859,770
1222,693
1347,823
247,625
864,770
1216,692
1350,783
243,625
1352,823
1214,707
875,769
253,624
886,770
1214,710
1349,777
900,771
255,624
1215,704
1348,788
170,241
911,772
254,624
1209,697
1352,823
254,624
927,773
1210,691
1353,779
257,624
935,776
1210,686
1355,774
257,624
948,778
1224,679
1354,781
256,624
956,776
1247,675
1349,799
254,624
967,781
1236,693
1348,771
42,460
254,625
978,777
1349,774
1237,711
42,459
253,624
1234,683
983,780
1349,767
42,459
253,624
1233,697
986,780
1342,771
42,459
253,624
1231,718
988,783
42,458
251,624
1230,692
989,782
43,459
1349,822
249,625
1229,723
991,782
42,459
1353,759
249,625
1232,728
991,783
1357,749
1350,822
42,459
249,626
1238,737
993,784
1364,753
43,459
1352,823
252,625
1244,735
994,784
1359,755
43,457
251,625
1258,740
994,791
1360,756
251,625
1266,741
993,792
1361,752
249,625
992,792
1274,738
1360,761
1340,816
245,625
1277,741
995,793
912,849
1366,738
1348,819
239,624
1000,791
1285,745
1282,662
921,848
1330,765
237,624
1007,794
1287,736
1326,750
1287,669
924,849
236,624
1016,790
1310,753
236,624
1023,789
1295,753
931,848
1340,761
1293,690
233,623
1032,785
1324,751
1288,741
936,850
239,624
1041,786
1332,754
1289,749
943,851
1289,677
238,624
1050,787
1291,740
1342,769
944,853
239,624
1054,787
1332,756
944,854
1293,746
239,625
1058,789
1298,740
1342,928
1342,759
944,856
237,624
1060,791
1343,929
1343,765
1297,717
1301,654
946,857
237,625
1063,792
1339,764
1342,931
1063,856
1302,652
238,626
1066,789
1349,765
1345,929
1066,857
1303,652
237,626
1069,786
1337,770
1304,652
950,860
1341,930
236,627
1073,782
1334,770
1303,652
1038,856
238,627
1078,784
1340,776
1312,655
238,626
1080,785
1339,776
1313,656
238,626
1087,788
1341,777
1315,656
1342,929
238,625
1088,789
1348,824
1316,657
239,625
1092,791
1349,821
1317,657
237,623
1095,793
1361,756
1354,821
1317,659
238,625
1096,795
1362,761
1311,663
1353,823
238,626
1097,794
1359,761
1309,671
1351,822
1096,862
236,626
1350,824
1297,686
1097,863
1099,795
1359,754
236,626
1349,824
1291,688
1098,797
1097,864
1356,755
237,626
1290,689
1362,778
1098,865
1099,803
237,626
1289,688
1099,865
1355,824
1100,806
1363,753
237,625
1288,686
1362,791
1099,866
1099,804
237,626
1288,685
1362,784
1100,805
1100,866
237,626
1288,684
1364,758
1101,801
1345,929
1100,864
1357,825
239,626
1289,684
1365,757
1102,801
1101,865
1358,824
1345,928
236,626
1288,682
1364,755
1101,804
1356,823
1101,866
236,626
1290,682
1361,754
1102,803
1354,823
1102,867
235,626
1292,680
1105,803
1344,928
1359,753
1105,868
1354,824
236,626
1292,678
1343,929
1363,753
1106,802
1106,869
240,625
1293,680
1108,803
1357,749
1343,928
1108,869
241,626
1294,677
1108,804
1354,750
1343,927
1109,869
240,626
1294,674
1111,804
1364,751
1343,927
1111,870
1354,821
238,626
1112,805
1293,663
1366,746
1111,870
1354,820
238,626
1114,805
1294,661
1366,744
1113,870
239,626
1113,805
1293,662
1363,745
1112,870
239,626
1112,805
1293,664
1353,735
1111,870
239,626
1113,806
1294,663
1362,734
1112,870
239,626
1294,666
1116,806
1116,870
1366,720
241,626
1295,667
1115,806
1363,722
1115,869
244,626
1293,667
1115,807
1116,869
242,626
1294,667
1114,807
1115,870
1361,722
240,626
1292,664
1113,806
1115,870
243,625
1298,667
1113,806
1115,870
241,626
1308,667
1115,803
1115,867
240,626
1310,667
1113,800
1113,866
1359,726
237,626
1309,672
1110,801
1111,866
1362,723
236,626
1309,671
1110,806
1106,864
1361,723
236,626
1110,796
1308,671
1111,864
1360,723
1342,930
239,627
1307,669
1110,799
1111,863
1343,931
1360,729
237,627
1307,668
1109,797
1110,862
1364,725
236,627
1307,668
1108,797
1109,862
1359,754
237,626
1308,669
1110,798
1110,862
1345,930
1358,752
236,626
1308,668
1346,930
1110,795
1110,862
1359,770
234,626
1309,669
1109,861
1109,798
1355,773
1345,931
234,626
1311,668
1108,862
1355,769
1345,931
1108,798
234,626
1312,671
1355,774
1108,794
1346,931
1108,861
233,626
1313,669
1357,770
1108,793
1346,932
1108,861
233,627
1314,669
1107,792
1347,931
1354,770
1107,860
234,627
1106,787
1316,674
1355,774
1347,932
1103,859
234,627
1103,786
1360,772
1313,669
1347,932
1099,858
234,627
1099,783
1358,780
1311,678
1347,931
234,627
1090,783
1357,783
1313,685
1076,858
235,627
1089,780
1356,783
1313,688
1075,857
234,627
1080,776
1357,777
1313,685
953,856
1068,854
1345,931
238,626
1075,777
1359,770
1315,686
951,856
1346,932
238,626
1069,781
1360,761
1316,683
949,858
1346,932
238,626
1066,781
1363,756
1315,684
1360,820
950,855
240,627
1361,776
1062,777
1311,686
951,852
239,627
1061,777
1361,778
1310,682
949,850
238,627
1359,775
1059,778
1317,676
953,849
237,627
1057,779
1359,774
1318,676
954,848
237,627
1055,782
1356,781
1315,680
955,846
237,627
1053,783
1314,678
1359,757
1354,822
954,845
236,626
1052,779
1361,755
1318,675
1356,822
956,843
236,625
1051,777
1361,758
1319,680
1356,822
955,843
235,624
1048,775
1361,759
1317,676
1356,823
953,841
236,624
1046,775
1316,675
1361,761
1355,824
952,840
238,618
1042,773
1320,676
1359,761
1353,822
951,839
241,623
1040,773
1322,667
1360,760
1354,823
947,837
239,624
1036,774
1358,767
1319,667
929,842
239,623
1034,776
1318,667
1358,766
41,461
939,838
239,625
1028,774
1318,667
1359,762
41,461
946,836
239,625
1027,776
1322,665
1361,757
44,461
932,839
1354,825
241,626
1023,775
1320,667
1361,766
49,461
938,833
246,627
1020,777
1318,667
1362,757
53,460
921,838
1355,826
248,627
1015,778
1318,666
1360,759
52,461
944,839
1354,825
248,628
54,461
1320,666
1013,776
1360,758
935,837
1354,826
239,628
1011,776
1318,666
53,458
1359,769
929,837
238,628
1316,666
1009,776
54,458
1360,767
928,837
239,628
1009,775
1316,668
1360,764
59,458
1356,827
240,627
1009,775
1317,669
1359,765
928,835
238,627
1315,668
1010,773
1358,768
926,835
238,628
1314,668
1009,772
1358,765
916,831
236,627
1010,770
1316,672
1358,764
920,827
234,628
1005,771
1316,670
1358,764
923,829
237,628
1002,773
1315,668
1358,763
1355,826
992,772
234,628
1315,669
1357,760
1354,824
64,479
971,769
237,629
1317,669
1355,769
71,481
956,769
226,628
1316,669
1355,767
77,483
938,768
232,628
1317,669
1357,765
924,766
233,628
1317,667
1357,772
227,627
909,764
1319,668
1358,772
230,629
904,764
1321,667
1360,774
858,828
896,762
233,629
1321,667
1357,776
894,763
233,628
1320,668
1354,825
146,405
229,627
892,763
1321,667
1358,760
1355,825
157,398
852,824
233,622
893,763
1323,666
1352,824
1356,764
158,397
853,824
231,608
894,762
1325,666
1354,760
1349,820
233,601
895,761
1324,665
1354,762
1348,821
234,626
893,762
1321,669
1351,770
1345,929
234,629
890,763
1318,664
1351,820
1352,760
237,628
878,763
1319,664
1351,816
1351,761
236,627
867,763
1320,667
1353,823
1354,759
843,756
235,627
1322,665
1356,768
279,417
824,752
235,627
1320,668
1352,776
285,415
233,626
809,749
1317,664
1353,821
1354,761
297,414
800,749
231,625
1315,665
1352,822
1356,756
796,748
230,627
1316,667
1350,823
1349,757
797,748
230,627
1320,666
1349,822
1347,771
800,746
229,628
1317,668
1349,820
1347,753
802,745
229,627
1315,665
1346,816
1345,755
806,747
234,627
1341,810
1314,667
1345,748
812,748
236,627
1317,664
1344,768
815,750
234,627
490,456
1345,754
1319,665
1341,814
817,750
236,627
494,464
1342,769
1316,666
817,752
238,626
526,492
1317,666
1346,760
1346,818
815,750
238,626
536,503
1322,665
1348,763
1347,820
236,626
811,748
555,507
1321,668
1355,774
238,626
799,746
565,510
1322,666
1359,773
237,626
795,749
574,500
1325,665
1359,767
239,626
598,511
787,746
1327,665
1353,826
1360,760
238,627
597,517
779,749
1326,667
89,459
1356,762
1352,822
603,516
236,627
771,749
1325,664
94,445
1357,762
1350,822
235,626
611,523
768,750
1324,662
1356,757
1351,821
99,429
231,621
616,525
764,751
1330,661
1357,760
1350,823
236,620
764,748
615,522
1335,661
1353,821
1362,758
236,621
618,523
765,745
1353,821
1363,759
1341,659
239,620
613,524
768,744
1353,812
1363,752
1343,662
239,621
596,521
774,741
1356,760
240,626
775,742
579,526
1364,748
241,626
571,529
773,740
1358,769
561,529
239,626
768,741
1348,769
240,626
545,531
759,744
1329,770
1312,665
240,626
542,531
747,750
1327,765
1281,678
239,626
530,519
725,742
1273,736
1340,752
236,626
709,828
552,515
1268,733
1326,759
237,626
693,830
546,513
1250,703
1311,783
237,626
545,510
683,833
1241,691
1310,810
238,626
542,512
672,833
1300,805
1238,684
668,833
544,512
239,626
1284,795
524,510
240,625
1272,792
669,832
524,510
240,625
671,831
1253,794
517,512
235,625
673,829
1246,773
234,624
524,511
675,829
1216,698
1242,757
521,509
235,623
671,830
1226,746
234,624
522,508
671,830
1222,779
529,506
241,622
662,833
1177,687
530,501
242,623
655,835
1163,685
1202,775
547,504
245,622
1181,772
647,842
244,623
1278,764
1173,761
1135,682
574,540
641,842
245,623
567,498
1280,767
1145,776
629,851
244,623
1283,766
574,496
625,851
1139,752
246,622
1272,769
619,848
582,514
1135,747
261,620
1261,764
618,849
595,534
1086,704
253,621
602,544
1255,763
619,851
1060,714
241,625
1246,761
635,543
617,851
1043,710
234,638
652,543
1242,757
618,850
985,707
660,544
237,641
1237,751
621,850
970,703
669,548
238,641
1223,742
617,854
972,701
677,561
616,855
239,641
1221,747
970,699
241,642
1221,743
686,582
613,858
965,694
242,642
700,609
1217,748
609,860
962,691
710,611
250,642
607,864
1218,749
956,683
717,621
251,642
1218,749
602,867
953,664
733,619
251,643
605,871
944,652
1218,749
739,620
252,643
606,872
1216,749
940,650
748,621
611,874
251,643
1215,749
927,657
758,620
610,874
244,643
924,637
1207,749
762,619
239,644
610,874
1211,750
919,631
770,620
235,645
609,874
1211,752
917,611
611,876
230,649
1213,751
780,628
904,614
611,877
228,649
1213,749
813,637
901,614
612,879
221,649
1213,747
825,633
613,877
215,651
837,632
1211,748
615,878
853,633
212,648
1213,750
615,879
206,649
869,637
1212,751
615,879
866,665
196,649
1213,752
615,880
894,666
192,648
1214,754
617,881
780,556
901,666
192,649
1211,753
619,882
777,562
194,647
909,663
1207,753
618,880
202,647
932,665
744,549
1205,750
617,881
208,645
952,660
714,547
1205,750
210,649
982,669
616,879
681,550
1207,747
215,649
621,875
667,549
1206,734
983,666
223,638
659,546
625,879
1006,670
1206,726
226,635
651,544
1035,668
1210,722
611,877
233,632
1044,670
1220,720
627,529
615,873
236,626
1049,670
1220,722
613,527
625,873
235,627
1047,648
598,523
1223,719
616,868
240,626
624,869
593,509
1220,717
1043,648
239,626
633,879
591,515
1043,634
1196,721
643,889
591,515
239,627
1042,638
1170,772
589,519
237,628
633,892
1098,690
240,628
590,520
1077,687
627,890
589,522
239,627
1060,683
640,893
590,522
1055,688
240,627
625,895
591,521
242,627
626,903
1013,701
242,627
589,521
624,905
955,707
243,627
623,910
590,525
923,697
1114,639
243,627
620,910
589,525
892,702
1113,642
244,627
877,691
618,911
590,525
1110,645
859,673
615,913
245,627
1116,645
590,524
819,672
245,626
590,519
608,909
1110,645
799,676
604,904
591,518
246,626
1113,642
776,674
608,902
247,627
592,520
1113,644
763,665
605,903
246,626
597,526
1111,644
1075,646
710,640
607,905
245,626
597,524
1111,642
1075,644
706,597
246,626
615,912
585,509
1114,643
1074,645
245,626
1120,637
669,589
625,913
585,492
1081,646
245,626
631,914
1116,639
667,583
581,487
246,626
637,919
1116,639
635,578
578,465
645,923
246,625
631,573
1113,640
655,928
244,625
617,524
1114,637
243,625
656,933
616,521
1111,637
663,936
615,523
244,626
1111,638
665,938
244,626
610,522
1111,639
246,626
669,939
592,520
1113,637
671,940
244,626
594,518
1114,637
243,626
672,941
1116,641
590,553
243,626
675,941
593,520
1115,642
243,626
1117,642
676,941
590,536
243,625
678,941
1116,641
632,520
556,550
244,625
1120,636
633,518
681,941
552,548
594,519
246,625
1116,635
631,518
681,942
552,550
606,519
1076,640
247,623
629,519
1103,631
684,945
553,548
595,520
246,623
687,945
1109,630
630,518
549,547
586,522
246,622
1106,631
632,519
688,943
554,547
587,521
245,623
1109,633
690,944
630,519
553,546
587,522
245,623
1110,635
630,519
692,944
548,539
589,520
240,622
1109,638
695,943
629,519
549,537
589,520
232,626
1111,637
697,943
628,519
548,531
229,630
628,520
1110,636
696,943
551,541
223,629
627,521
1110,637
551,542
698,942
221,624
1109,634
624,520
698,942
553,545
595,524
214,632
1109,634
700,942
624,520
597,522
209,633
1110,633
624,521
701,942
598,522
551,544
201,635
1108,632
626,518
562,545
587,523
192,633
1106,635
625,518
586,524
563,546
179,632
1104,634
632,518
568,540
703,941
178,634
1105,636
636,520
574,551
703,941
176,636
1108,639
601,556
636,518
175,636
1107,639
594,522
168,637
1107,639
632,539
704,942
638,523
169,636
1106,634
1067,638
703,942
661,553
164,638
1090,633
703,942
698,590
159,638
1108,639
701,942
1069,642
160,636
1109,637
707,597
741,599
1110,636
158,637
627,521
1073,643
760,602
1113,636
636,520
158,636
1112,638
764,601
632,528
158,636
1108,639
781,603
158,636
627,535
1108,639
158,639
625,544
788,607
700,942
157,639
627,547
1109,636
698,943
797,608
1109,636
160,637
628,552
697,943
810,617
831,640
835,640
640,549
1111,634
158,639
696,944
641,550
838,644
157,639
1112,637
695,943
651,549
848,648
694,942
160,637
1114,639
661,557
159,637
1115,637
693,942
852,648
664,559
859,648
160,637
692,943
1112,639
669,557
873,649
161,638
690,943
1112,635
678,553
166,637
882,649
689,943
1115,634
687,554
167,637
1117,630
884,649
688,943
693,558
167,636
884,647
1112,631
686,943
699,561
167,636
884,647
1109,637
685,942
702,564
166,636
1106,641
684,945
885,643
706,565
166,636
889,641
683,943
1098,641
717,570
1085,634
166,636
683,943
898,630
1082,641
168,637
722,574
682,943
901,635
735,577
1077,640
168,637
682,943
904,647
733,575
1078,641
168,636
907,647
682,944
734,576
1078,642
169,636
913,642
681,944
169,636
1076,643
918,641
681,944
742,583
168,636
1073,640
754,584
680,944
921,634
168,636
1084,639
923,650
680,944
768,582
168,636
926,646
1086,641
775,585
678,944
168,636
780,586
929,654
1085,640
677,944
784,581
933,656
167,636
1107,635
1069,638
678,945
784,579
168,637
937,656
1107,639
678,944
168,637
786,579
934,655
1111,641
677,945
169,637
784,577
935,654
1107,639
677,944
169,639
933,652
785,577
1106,638
676,945
169,638
931,651
784,579
1074,640
676,943
168,639
932,644
785,577
1114,635
675,942
343,422
168,638
933,640
788,579
1112,628
678,942
343,425
167,639
930,634
1106,631
790,578
678,941
343,423
167,639
1104,629
936,632
792,578
343,425
676,943
167,641
1103,632
793,578
934,629
343,427
167,641
1105,631
933,633
794,577
168,640
938,634
1103,628
790,577
1108,630
167,640
941,634
791,577
941,636
1113,629
787,576
